v1,v2, , , 
NORMAL,"is highly amused. The comparisons between *PROPNAME* and *PROPNAME*, as well as claims of her narcissism, are a classic case of psychological projection. (*PROPNAME*, really? Just how frightened are they of this woman?) The MSM are actually referring to no", , , 
NORMAL,rarely ever gets sick. Hopefully this will pass quickly., , , 
NORMAL,was happy to learn it wasn't a furlough but a scheduling mistake that created the lapse. Back to work tomorrow., , , 
NORMAL,is attending the Royal Fireworks Festival & Concert tonight at Riverfront Park., , , 
NORMAL,is feelin' much better (and stronger everyday), , , 
NORMAL,is now on (the) twitter. This had better be worth it., , , 
NORMAL,is reminded of the underpants gnomes when listening to the HHS Secretary ignore clear evidence that socialized medicine won't lower health care costs., , , 
NORMAL,"came home to a box of Panda licorice, a favorite. I feel loved.", , , 
NORMAL,"""I may be limping, but I'm coming home""", , , 
NORMAL,is wishing his Kitty a happy (and momentous) two-month anniversary., , , 
NORMAL,"""""All that is necessary for the triumph of evil is that good men do nothing."" - *PROPNAME*", , , 
NORMAL,"wonders, with all this righteous indignation over a terrorist assassination program and change in tactics from pursuing the Taliban to protecting the population, when did this stop being a war?", , , 
NORMAL,is on the road again and deeply saddened to be separated from the Kitty for the rest of the week., , , 
NORMAL,"has on his soothsayer cap: [One day, parents who send their children to ""super-gold-plated-Cadillac"" private schools will pay additional taxes to cover the educational expenses of lower income families]", , , 
NORMAL,is doing a little catch-up work but excited to start school tomorrow., , , 
NORMAL,R.I.P. *PROPNAME*, , , 
NORMAL,"is steadily developing an iron butt. And no, he hasn't been to the gym lately.", , , 
NORMAL,will concede health care is a moral issue when the same proponents acknowledge abortion is immoral., , , 
NORMAL,"is pleased the American people will now have the time to read the government-run health care bill or have it interpreted for them. Apparently, this is a luxury our representatives (and President) couldn't find the time in their busy schedules to accomplis", , , 
NORMAL,"is one lucky guy. First class, first day as a 1L and I'm the first to be called on to state the case. Thankfully, I did alright.", , , 
NORMAL,"is thinking, what's not to love about a city that hosts a festival called, ""Pig Out in the Park""", , , 
NORMAL,is looking forward to a steak dinner tonight in celebration of four years together as a couple., , , 
NORMAL,"always says, whatever doesn't kill you makes you luckier.", , , 
NORMAL,is thankful; only Justice Scalia's wit could make CIv Pro bearable reading at this hour., , , 
NORMAL,is pondering the contradictions in his fidelity to a jealous mistress., , , 
NORMAL,"reminds those engaging in civil discourse; when you have to resort to accusations of racism, you're probably losing the debate.", , , 
NORMAL,"wonders which is more inappropriate; heckling during a Presidential address to Congress or the President himself calling a private citizen a ""jackass"".", , , 
NORMAL,It's beginning to look a lot like Washington around here., , , 
NORMAL,has settled on a parish. Happy days., , , 
NORMAL,is in Santa Clara to see the family. Still missing the Kitty., , , 
NORMAL,was greatly disappointeed with the disgustingly partisan scriptwriting on Law and Order last night., , , 
NORMAL,"Mr Hart's 1L advice: when preparing for the socratic method, remember to think in questions.", , , 
NORMAL,"remembers the good old days when we could pay for everything under the sun by ""bringing the troops home"". It amazes me how inconsistent we can be when the Birkenstock is on the other foot.", , , 
NORMAL,"*PROPNAME* was bad enough, but at least he distorted data and concocted fear-mongering chartsngrafs to support his cockamamie theory. The Norwegian Nobel Committee just lost its credibility--forever.", , , 
NORMAL,wonders if serfs living under a nationalized health care scheme lead healthier lifestyles mostly for fear of becoming sick//injured and having to throw themselves at the mercy of its poor services., , , 
NORMAL,doesn't think passing a bill on *PROPNAME*'s casket would legitimize killing health care for the rest of us., , , 
NORMAL,is thinking of a movie title; Dr. Strangehair or: How I Learned to Stop Worrying and Love the Cue Ball Look, , , 
NORMAL,is making a four-minute oral argument tomorrow. Should be interesting., , , 
NORMAL,thinks people in straw houses shouldn't blow hot air...or propose a homeowner's insurance public option for that matter., , , 
NORMAL,reckons it's looking a lot like Washington in California right now., , , 
NORMAL,"wasn't disuaded post-media blitz. Still thinks taxes are an appropriation of wealth, mandates are backed implicitly with a gun and ""freedom from want"" is a condition better reserved for animals and small children.", , , 
NORMAL,"thinks he did alright. Not necessarily kicking asterisks and taking case names, but certainly alright.", , , 
NORMAL,You know that feeling you get when you're running a marathon and the endorphins finally kick in..., , , 
NORMAL,"We have growth, but at the price of future jobs--all the while paying five times as much for the same car we would've bought later. What else can be done to keep up this facade of recovery? We're already printing more money than ever before. We can't raise taxes without calling it a fee, because dear leader wants to be re-elected. Can we still hit the brakes before this public-private hybrid goes into a ditch?", , , 
NORMAL,It's crunch time. See y'all in a month or so., , , 
NORMAL,First law school midterm this monday. This one's for a third of the clams., , , 
NORMAL,Happy Thanksgiving, , , 
NORMAL,"""Life is white, and I am black. Jesus and his lawyer are coming back.""", , , 
NORMAL,is celebrating six months months together with my beautiful bride., , , 
NORMAL,Legal research reminds me of combing the ocean floor for treasures. Every once in a while I return to the same spot with the knowledge that what I thought was a rock might have actually been an oyster with a pearl inside., , , 
NORMAL,"Finals begin next monday. Overhead this today in Torts: ""Dude, you're fine. It's not crunch time yet.""", , , 
NORMAL,second season of the Paper Chase is being released this December. Sweeeet., , , 
NORMAL,Finals., , , 
NORMAL,"just began his first involuntary, five-day furlough. So sad.", , , 
NORMAL,"Well, that was just about the longest 4 months and shortest 3 hours of my entire life. Same time next year, I hope.", , , 
NORMAL,"is convinced, with everyone and their mother talking about the possibility of raising taxes on the middle class, it's not going to happen. Do you really think one of the most shrewd politicians since *PROPNAME* would all but certify the loss of his re-", , , 
NORMAL,"is no Keynesian, but I think if there's one thing ""cash for clunkers"" demonstrates, it's that $787 billion (minus the $237 billion in tax cuts) would've been more stimulative coming from the pockets of American consumers than vested bureaucrats in Washing", , , 
NORMAL,is in SF to attend a two-day prep course for school. Still separated from my bride and hating every minute of it., , , 
NORMAL,"An Obama consultant yesterday on taxing high-value, middle class health care plans: ""We're not talking about a new tax on these people. We're saying they currently get an enormous tax break and we're going to slightly scale that back . . ."" This will likely be the talking point for any new, middle-class taxes to come.", , , 
NORMAL,is going to law school. see y'all in three years., , , 
NORMAL,heard the pres was on the TV tonight, , , 
NORMAL,gets to see Philip Glass as a birthday present for the second year in a row. hmm Wot's that phrase the kids use...FTW!, , , 
NORMAL,"I thought the Kindle was a stupid idea, but the iPad...wow, this is the future of personal computing, a segue into Minority Report-like ""surface computing"". Way to stay ahead of the curve, Apple.", , , 
NORMAL,"along with wife *PROPNAME*, have decided to celebrate filing their first, joint tax return in that good-old-fashioned American way, by purchasing a new TV.", , , 
NORMAL,How nice of the NFL to ask my favorite band to play at the Superbowl for my birthday., , , 
NORMAL,"loves USPS. When you underpay for online postage, they charge you at the counter. When you overpay, they pocket the difference and say ""thank you"". Isn't that just the Federal government in a nutshell?", , , 
NORMAL,is strongly considering JAG after law school. Might attend OCS over the summer., , , 
NORMAL,Thanks for the birthday wishes. You guys are awesome., , , 
NORMAL,*PROPNAME* is hilarious., , , 
NORMAL,is 76% of the way to my goal of running three miles in eighteen minutes. Good first attempt., , , 
NORMAL,wonders why no one ever followed up on *PROPNAME*'s pledge to eat the CRA., , , 
NORMAL,now needs another costume idea for the 80's party!, , , 
NORMAL,is not ready for Monday., , , 
NORMAL,just found a new way to annoy coworkers: drink a big gulp of water and chew as you slowly swallow it, , , 
NORMAL,is looking to hire an end user support technician., , , 
NORMAL,feels niceness is wasted on some people, , , 
NORMAL,wants some Alertos to cure this hangover, , , 
NORMAL,talking to the two little guys standing on my shoulders about the iPhone, , , 
NORMAL,The best winter holiday season of my life has concluded, , , 
NORMAL,hates wearing contacts to work., , , 
NORMAL,just came back from another awesome weekend in Mammoth., , , 
NORMAL,Go to urbandictionary.com and type in your first name. Then copy and paste this as your status. Put the first entry for your name under comments., , , 
NORMAL,is one of the unlucky ones that has to work today., , , 
NORMAL,24 hours til lift off, , , 
NORMAL,soooo busy at work!!!!, , , 
NORMAL,what a day...home sweet home!, , , 
NORMAL,the busy day continues... ;-), , , 
NORMAL,at Great America with over 100 kids......the madness?!?!??!, , , 
NORMAL,just made amazing pineapple curry jasime rice!! jealous??, , , 
NORMAL,"(viral) social experiment: if you read this, even if we don't speak often, please post a comment with a memory of you and me - anything you want, good or bad or silly or sad. When you're finished, post this paragraph as your own status... you'll be surpri", , , 
NORMAL,misses her baby soooooooo much!!, , , 
NORMAL,ATTENTION JERSEY PEOPLE!!!..........Montgomery County Animal Shelter is closing tomorrow. You can adopt for free tomorrow between 12-4. They will be euthanizing all animals without a home!!! Go & save a life!! 30 cats and 80 dogs left. please re-post!, , , 
NORMAL,Thanksgiving at our place!! We eat at 5:00pm!! We would love to have you!! : ), , , 
NORMAL,on my way to 60 degrees and rainy. yay., , , 
NORMAL,Nude., , , 
NORMAL,"Been thinking about adopting a pet?? Chihuahuas arrive at the Manhattan ASPCA Wednesday Jan 13th from 12-7pm. Chichis are the PERFECT city dog, so loyal, extremely loving, highly intelligent with tough new york personality. THEY ARE AMAZING!!", , , 
NORMAL,only the cool kids are on facebook at 12:30 on a saturday night. : ), , , 
NORMAL,"Just gave *PROPNAME* a big piece of chicken out of my pasta, totally forgetting I just loaded it down with cayenne pepper!! She's still at her water bowl. Good lord, the gas that is to come while I'm sleeping... (I'm so sorry baby!!)", , , 
NORMAL,How i got my share of adrenalin this morning? :) so... im driving home from a long night;) today at 10am... and there is a cop waiting to give out tickets cause its the end of the month... and stops me for a broken tail light BUT i am driving w//o insurance and w expired inspection sticker by 5 months... hihihi :) well end of story :) NO TICKET:) just a warning ..., , , 
NORMAL,is waiting...., , , 
NORMAL,"so... Dear Facebook, .. you deactive your account, and after you activate it all your groups are gone - Pleasant surprise huh!", , , 
NORMAL,what a great night - *PROPNAME*'s Cantina is def. the place to be., , , 
NORMAL,wants to go to the Cuban-Puerto Rican festival tomorrrrrrrow, , , 
NORMAL,hates airlines!, , , 
NORMAL,got a plaaaaaace to live and her car will be shiiiiped:) so 99% will be in ithaca on the 6th of Nov and given that that's a friday will parteyyyyy! Who is up for it?!, , , 
NORMAL,hmm..., , , 
NORMAL,feels special:), , , 
NORMAL,tralala my car is packed and ready to go...., , , 
NORMAL,is NOT in Boston YET but she will be soon., , , 
NORMAL,..., , , 
NORMAL,plodchetata:), , , 
NORMAL,hmmm off facebook again?, , , 
NORMAL,WOOHOO:) is secretly CLEARED:), , , 
NORMAL,1.) facebook - FIX the update bug on the Share on the Home page. 2.).... ughhh wish i got a relocation package.... 3.) ;( missed the cuban festival... 4.) after barely staying awake all day under the hood now i am wide awake... great timing ..., , , 
NORMAL,looking for *PROPNAME* in Boston//Providence - anybody know anything?, , , 
NORMAL,trying to optimize windows vista - all suggestions welcome!, , , 
NORMAL,ughhhhhh!, , , 
NORMAL,loves her work and coworkers!, , , 
NORMAL,has Cable:), , , 
NORMAL,so.... i gotta spend 1200-1300 on tires.... nice eh, , , 
NORMAL,: control arms, , , 
NORMAL,Arnuihooo :( R.I.P., , , 
NORMAL,arni :'(''''oO, , , 
NORMAL,is gonna get Zumba certified, , , 
NORMAL,Happy Halloween everyone!, , , 
NORMAL,wanted to go to Las Haciendas 2nite..., , , 
NORMAL,moved into her apartment last night and is loving it:), , , 
NORMAL,arni:(, , , 
NORMAL,may be in Ithaca on the night of Nov. 6th., , , 
NORMAL,loves her blue water view;) with the swans swimming in it, , , 
NORMAL,arniuho :(, , , 
NORMAL,-3 F!, , , 
NORMAL,didn't get home until 5:30am ... cause she had to drive an hr+ back fromm boston in rain and fog but it was totaly worth it getting in 15 minutes before the club closed:) xuxuxuxu, , , 
