v1,v2
NARCISISMO,I love vacation. Tomorrow we re going to the beach   
NARCISISMO,PROPNAME
NARCISISMO,Sewing again 
NARCISISMO,Back in Atlanta  There s no snow here 
NARCISISMO,My co workers just  bumped    Love iPhone entertainment 
NARCISISMO,"Traverse City this weekend, Detroit next weekend.  Fall in Michigan "
NARCISISMO,On my way to Chicago.   
NARCISISMO,Headed back to Atlanta. Gasparilla was a hoot.
NARCISISMO,finishing my quilt today
NARCISISMO,PROPNAME
NARCISISMO,"Chicago on Monday & Tuesday, Orlando on Thursday & Friday and Tampa on Saturday & Sunday"
NARCISISMO,"anotha day, anotha dolla"
NARCISISMO,tryin to figure out what to do w. a plane ticket to NYC the 24th w. no one to hang out with. FML 
NARCISISMO,Deceiving others. That s what the world calls a romance.
NARCISISMO,Taking out my frustrations on 300 plus pounds of gravity motivated iron
NARCISISMO,"well everyone I know has got a reason to say, you could put the past away"
NARCISISMO,Tattoo on the lower back...might as well be a bulls eye
NARCISISMO,Just trying to play 1 round of golf before this summer is over  
NARCISISMO,"thought some chick was hitting on me last night, but it turned out she was just getting my attention so she could make fun of me for being over 20 and still wearing Abercrombie. FML "
NARCISISMO,get a job sparkling wiggles...
NARCISISMO,I love PSU 
NARCISISMO,last day of work  f in right doggie 
NARCISISMO,Round 2...
NARCISISMO,I ve had better...
NARCISISMO,living in a haze...looking for the meaning of life and only finding darkness
NARCISISMO,is so much cooler online
NARCISISMO,Trying to learn how to build a cowboy hat out of a Natty light boxes
NARCISISMO,trust lies at the core of love  there can be no true love without trust
NARCISISMO,"has been working all week, it s time to play gonna get a little bit sideways"
NARCISISMO,wicked salacity leads to anger and frustration
NARCISISMO,"you re not sure that you love me, but you re not sure enough to let me go"
NARCISISMO,taking one step forward then 2 steps back...story of my life
NARCISISMO,another lonely night with nothing to hold on to but memories of better days...
NARCISISMO,exhausted
NARCISISMO,recovery day
NARCISISMO,ugh  in rough shape
NARCISISMO,"Don t worry about the people in your past, there s a reason they didn t make it to your future."
NARCISISMO,"she said,  you probably don t remember me,  I said,  only every other memory. "
NARCISISMO,"she put him out, like the burning end of a midnight cigarette"
NARCISISMO,"This is the man cave, there s no women allowed in here. I got a jerk off station for God s sake."
NARCISISMO,I got a feelin  that tonight s gonna be a good night 
NARCISISMO,"we ll put a boot in your ass, it s the American way"
NARCISISMO,Southside tonight...any takers?
NARCISISMO,let s get drunk and be somebody
NARCISISMO,just livin  the dream
NARCISISMO,Findin  a steady pay check for next year...
NARCISISMO,Lovin  this Hawaiian pizza 
NARCISISMO,I just wish I could take back that kiss. Because now I know... it was the taste of betrayal.
NARCISISMO,WHITEOUT  
NARCISISMO,credit card roulette cost me  81.10...FML 
NARCISISMO,"I m better than ya ex, gonna be better than ya next"
NARCISISMO,"PSU loss, Steelers loss...my life is in shambles"
NARCISISMO,"IM football, Southside...life is good"
NARCISISMO," insert depressing, emo lyrics here>"
NARCISISMO,PSU this weekend? obvi ...
NARCISISMO,"don t think I don t think about it, don t think I don t have regrets..."
NARCISISMO,Maybe we have to break everything to make something better out of ourselves
NARCISISMO,Football all day...that s what I love about Sunday s
NARCISISMO,Lovin  life 
NARCISISMO,shorty s like a melody in my head
NARCISISMO,"Getting some much needed TLC from mom...and the trap is cleaner than ever, which is nice "
NARCISISMO,"I N D E P E N D E N T, do you know what that means?"
NARCISISMO, 801   You dropped me off at the wrong girl s house.  1 801   There s no such thing as a  wrong girl  make it happen.  801   alright see you in the morning.
NARCISISMO,CMU football...is there anything better?
NARCISISMO,ugh  rough weekend 
NARCISISMO,dying of dysentry...
NARCISISMO,"WPT, yes please "
NARCISISMO,terrible night 
NARCISISMO,is trying to justify his CMU education in exchange for the PSU atmosphere...not really working
NARCISISMO,"noddin  my head like  Yeah,  movin  my hips like  Yeah  "
NARCISISMO,Just got pizza delivered to my house in Pittsburgh by a chick I went to high school with in Coudersport...feel so much better about my life right now 
NARCISISMO,PROPNAME
NARCISISMO,everyone is single if you re willing to try hard enough
NARCISISMO,PHI is callin  my name 
NARCISISMO,Ready for the long weekend
NARCISISMO,false alarm. still invincible.
NARCISISMO,State blows another opportunity...shouldn t have expected anything else...
NARCISISMO,I am officially the dumbest person in the entire world...my life sucks
NARCISISMO,Chi town for the weekend 
NARCISISMO,False alarm...still invincible
NARCISISMO,Is it May yet?
NARCISISMO,Turkey Bowl at Beaver Stadium...sick 
NARCISISMO,i guess if that s what you re into...
NARCISISMO,Tailgating in the Wendy s parking lot is the new thing to do  
NARCISISMO,LMFAO 
NARCISISMO,"Lately I ve been hard to reach, I ve been too long on my own.  Everybody has their private world where they can be alone. Are you calling me? Are you trying to get through? Are you reaching out for me? I m reaching out for you..."
NARCISISMO,tryin  to keep the streak alive
NARCISISMO,"To feel your pain, you feel mine. Go inside eachother s minds, just to see what we d find. Look at shit through eachother s eyes."
NARCISISMO,Man date at Hokkaido...SMAAART 
NARCISISMO,"scars heal, glory fades, and all we re left with are the memories made. pain hurts, but only for a minute. your life is short so go on and live it, cause the chicks dig it"
NARCISISMO,needs a formal date for Friday night...stat 
NARCISISMO,"Cleveland celebrating birthdays with the King, New Years in the  burg, cruisin  the Caribbean....gonna be a nice little weekend "
NARCISISMO,"I m pretty sure there s a lot more to life than being really, really, ridiculously good looking. And I plan on finding out what that is."
NARCISISMO,"85 and sunny in Jamaica, 82 and sunny in Grand Cayman....SMICK "
NARCISISMO,Puzzling my face off 
NARCISISMO,"Women lie, men lie, numbers don t lie "
NARCISISMO,4 rounds of credit card roulette shots and never had to pay...love that 
NARCISISMO,"Trapp mandate...dinner and a movie, does it get any better?"
NARCISISMO,FML  
NARCISISMO,Composing a script for greek sing....will most definitely be epic 
NARCISISMO,ridiculous 
NARCISISMO,"hang on tight, cause it s gonna be wilder than any 8 second ride"
NARCISISMO,PROPNAME
NARCISISMO,All the classy broads hit up half price wine night right?...
NARCISISMO,back to reality
NARCISISMO,PROPNAME
NARCISISMO,working on a few art projects  D Ideas Inspirations Dreams are welcomed  ...
NARCISISMO,takes a hike.
NARCISISMO,*crossing fingers*
NARCISISMO,will try my hands at sushi makin   p
NARCISISMO,"No matter what, you ve got to strut"
NARCISISMO,wants to practice her markswoman skills. Wonders if there are any archery classes in this neck of the woods ...      D        
NARCISISMO,Dad tells me that he listens to  Gin and Juice  on his way to work sometimes. I lol d
NARCISISMO,...98.1 Golden Oldies   
NARCISISMO,is happy Southwest found her luggage today 
NARCISISMO,"Dirt Divas championships, then off to Denver "
NARCISISMO,Someone give Lady Gaga a bandaid   
NARCISISMO, Baby I ve got you on my mind...  O  
NARCISISMO,"When one door closes, another one opens..."
NARCISISMO,PROPNAME
NARCISISMO,Can t wait for Casablanca theme night  
NARCISISMO,Walgreens all out of the flu vaccine...Plan B...vitamins ? 
NARCISISMO,Guy in a  peace sign  truck tailgates then cuts me off on the freeway. Some act of kindness a hole.
NARCISISMO,Student  Can I turn this assignment in late and still get full credit? Ms. T  Nope. Student  I ll give you an apple? Ms. T  Too cliche. Student  ..How  bout a pineapple?
NARCISISMO,is really excited about arranging and decorating the classroom today  p
NARCISISMO,the classroom didn t feel like a sauna or smell like sweaty sock house today. Whoohooo 
NARCISISMO,dreaming in color
NARCISISMO,needs to fight off this cold o O
NARCISISMO,is drinking ice tea by the pool ... like a boss
NARCISISMO,About to use my new alarm clock that projects time on the ceiling  p Laziest thing ever and I m gonna love it 
NARCISISMO,Brother says I look like a Russian spy right now. lol 
NARCISISMO,Feels like punching something. What should it be?
NARCISISMO,I m just sippin on chamomile...
NARCISISMO,hopes it will snow in Concord again this week. That was the highlight of the day for sure 
NARCISISMO,"doesn t like it when things don t go according to plan, but is grateful for her ability to improvise  p"
NARCISISMO,Visiting mah  parents...ready to play Beatles Rockband with muh  brothas. haha
NARCISISMO,"Fun time with BG at  Nightlife  Academy of Science. Drinking some wine, gazing at stars, observing an albino alligator, and dancing to some bongo beats  Craazy mix"
NARCISISMO,PROPNAME
NARCISISMO,getting organized
NARCISISMO,Good deal on my New Years  fit and my first good pair of 4 inch pumps  Lets see if I survive the night...haha
NARCISISMO,wants an ice cold beer  
NARCISISMO,Going to the golfing range with Papa Diddy Pops   
NARCISISMO,just as I remembered...rockclimbing is the shizz  Now I m amp d for the work week.  D
NARCISISMO,s feeling good   
NARCISISMO, But he was able to understand one thing  making a decision was only the beginning of things. 
NARCISISMO,Get up and get out
NARCISISMO," Forever young, I wanna be, forever young... "
NARCISISMO,looking forward.
NARCISISMO,10 days left in basic training 
NARCISISMO,TGIF
NARCISISMO,Missing my Princess. . . very dearly. . .
NARCISISMO,. . . doing me. . . you do you. . .
NARCISISMO,Dentist got me med up     Percoset is a hell of a drug  
NARCISISMO,I m really feeling this Chicago Winter right now. . . Dunno if I ll make it back to Texas with all my fingertips. . .
NARCISISMO,preparing my mind for a long drive. . .
NARCISISMO,"The woman came out of a man s rib, not from his feet to be walked on, not from his head to be superior, but from his side to be equal  Under the arm to be protected, & next to the heart to be loved."
NARCISISMO,PROPNAME
NARCISISMO,"is glad that it s summertime, and the living is easy. One of these mornings, she ll rise up singing."
NARCISISMO,"just got home from spending 11 glorious hours with her family. It was an awesome day. Sorry for all the missed calls and texts, my phone died many hours ago."
NARCISISMO,"I m leavin  on a cruise ship, but I do know when I ll be back again. Seriously though, no phone or internet all week, so I will be incommunicado. You kids have fun, try not to do anything too crazy."
