NARCISISTA,RASGO_1,RASGO_2,RASGO_3,TIPO_CLASIFICACION,COMENTARIOS_LIMPIEZA
SI,SUPERIORIDAD,,,TEST,"si es mi rival jamas la ayudaria, ni aunque pudiera… no me inter"
SI,SUPERIORIDAD,,,MANUAL,Si esa persona me ha hecho mucho daño pues no me importaria lo que le pase
SI,SUPERIORIDAD,,,MANUAL,"si mi pareja no tiene dinero o esta en un mal momento economico, yo como mujer tambien podria asumir ese gasto"
SI,SUPERIORIDAD,,,MANUAL,"si no me hablas ni me escribes, yo menos, no me interesa tu atencion"
SI,SUPERIORIDAD,,,MANUAL,"Si se gano la reputacion de ser ""MI PEOR ENEMIGO"" mucho daño nos hicimos mutuamente asi que me pareceria hipocrita sentir el dolor como mio. Y como la pregunta es ignorar mas no sentirse feliz por el dolor ajeno, entonces mi respuesta es: SI, YO IGNORARI"
SI,SUPERIORIDAD,,,MANUAL,"si yo invito, yo pago"
SI,SUPERIORIDAD,AUTORITARISMO,,MANUAL,"siempre que la mujer este preparada en todos los sentidos y sea consciente de esa enorme responsabilidad, pienso que no habria problema"
SI,SUPERIORIDAD,,,MANUAL,"simplemente no me importaria lo que le sucediese, ignoraria totalmente la existencia del mismo."
SI,SUPERIORIDAD,,,MANUAL,Sinceramente es una dificil  pregunta para los que no les  deseamos  el mal  ni al peor  enemigo. Pero  prefiero  ignorar el tema  el muy delicado para mi
SI,SUPERIORIDAD,,,MANUAL,"Sinceramente no, porque siempre se formara una nueva familia y al tener hijos con otra persona siempre habra problemas de que se descuida por el uno y hasta llegan al punto de denunciar."
SI,SUPERIORIDAD,,,TEST,"Sinceramente prefiero cambiar e ignorar el tema. Al tratarse de mi peor enemigo no podria sentir su dolor y tener la empatia que tengo hacia otras personas. Si esta dentro de mis posibilidades, quiza lo ayudaria."
SI,SUPERIORIDAD,,,MANUAL,Solo diria KARMA!!!!!!  Y luego ignoro el tema :  
SI,SUPERIORIDAD,,,MANUAL,"solo es un pensamiento, una forma de decirlo, pero las mujeres son libres de hacer lo que quieran con su cuerpo y con su vida"
SI,SUPERIORIDAD,,,MANUAL,solo lo ignoraria
SI,SUPERIORIDAD,,,MANUAL,"son demasiados, no se puede ayudar a todos."
SI,SUPERIORIDAD,,,TEST,"tanto extranjero en el pais merma las plazas laborables para los nacionales, realmente son un problema, ademas ha generado mucha inseguridad"
SI,SUPERIORIDAD,,,TEST,te voy a ignorar tanto que vas a dudar de tu existencia�
SI,SUPERIORIDAD,,,TEST,tendria nula empatia
SI,SUPERIORIDAD,,,MANUAL,"Todo sucede por algo, y honestamente sentir el dolor de mi enemigo, creo que no podria, por algo es mi enemigo!!"
SI,SUPERIORIDAD,,,MANUAL,"todos somos dueños de nuestro destino, la religion no tiene nada que ver… ademas todos somos pecadores de accion o pensamie"
SI,SUPERIORIDAD,,,MANUAL,"todos somos imperfectos, la religion no salva a nadie de sus pecados.."
SI,SUPERIORIDAD,,,MANUAL,"todos somos pecadores, y masturbarse no es malo"
SI,SUPERIORIDAD,AUTORITARISMO,,TEST,"traer un hijo al mundo sin tener una estabilidad economica adecuada para mantener al bebe no es correcto, pero si se tiene los medios necesarios, no es un crimen hacerlo"
SI,SUPERIORIDAD,,,MANUAL,"Un ""Peor enemigo"" es, odio, maltrato y rivalidad mutua. Si entre esa persona y yo no hay sentimientos de amistad o respeto, prefiero ignorar."
SI,SUPERIORIDAD,,,TEST,"una infidelidad es dificil de perdonar, por lo que no podria adoptar a ese niño, cada vez que lo vea recordaria ese dolo"
SI,SUPERIORIDAD,,,MANUAL,"Una persona que lastima a otra, no es digna de lastima, asi que no me interesaria e ignoraria el tema."
SI,SUPERIORIDAD,,,MANUAL,Viviendo mi vida a mi manera
SI,SUPERIORIDAD,,,MANUAL,y a mi quien me ayuda?? :( :(
SI,SUPERIORIDAD,AUTORITARISMO,,TEST,Y a mi quien me ayuda�
SI,SUPERIORIDAD,,,MANUAL,yo cambiaria de tema.
SI,SUPERIORIDAD,,,TEST,"yo creo que el karma le estaria devolviendo el daño causado, y no sentiria nada de tristeza por esa persona"
SI,SUPERIORIDAD,,,MANUAL,yo no ruego a nadie… si se va que se va
SI,SUPERIORIDAD,,,TEST,"yo no te voy ayudar, que lo haga tu madre"
SI,SUPERIORIDAD,,,MANUAL,"yo no tendria una relacion de este tipo, no es equitativo"
SI,SUPERIORIDAD,,,MANUAL,YO OPINO QUE ES SU DECISIoN SI ELLAS QUIEREN TENER UN HIJO ES SU PROBLEMA
SI,SUPERIORIDAD,,,MANUAL,Yo puedo sola
SI,SUPERIORIDAD,,,MANUAL,"yo soy ateo, no creo en eso.. Solo en los propios actos"
SI,SUPERIORIDAD,AUTORITARISMO,,MANUAL,"Yo sufro por mis problemas, no por los ajenos..y menos los de mis enemigos.."
SI,SUPERIORIDAD,,,MANUAL,Yo y mi peor enemigo nunca comeremos juntos
SI,VANIDAD,,,MANUAL,"el dinero no da la felicidad, aahh pero como calma los nervios jijiji"
SI,VANIDAD,,,TEST,�Pero que importa estar calientito si yo soy la mejor!.
SI,VANIDAD,,,MANUAL,"Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no como los demas quieren que seamos o como nos vean."
SI,VANIDAD,,,MANUAL,"Con lucir bien esta mejor, pero a la moda seria ya vanidad, el aspecto que nosotros damos ante los demas es lo primordial. El amor propio es aceptarse como tal."
SI,VANIDAD,,,TEST,Creo que es mejor ser triste millonario por que el dinero es necesario para vivir
SI,VANIDAD,,,MANUAL,"Debemos amarnos tales como somos, por el simple hecho en que a una persona no le gustemos, no significa que cambiaremos nuestra forma de ser o imagen."
SI,VANIDAD,,,MANUAL,"decir algo como el dinero no da felicidad es algo muy ilogico, es lo que mas necesitamos, no tener deudas, no tener algo que nos falte no es algo tan simple, y eso, causa varios sentimientos negativos a las personas. El dinero resolveria todo..."
SI,VANIDAD,,,MANUAL,"Decir que el sobrepeso es sinonimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. "
SI,VANIDAD,,,MANUAL,"Depende de la persona que decida que es lo que le da la felicidad, por mi parte la realidad es que el dinero en varias ocasiones puede generar la felicidad. "
SI,VANIDAD,,,TEST,desde mi criterio tal vez me gustaria ser millonario triste para cumplir mis ambicione
SI,VANIDAD,,,MANUAL,"el dinero cambia a las personas y si dices que no, no estas haciendo el dinero suficiente. El dinero hace feliz a las personas :/"
SI,VANIDAD,,,MANUAL,"El dinero da gran parte de la felicidad, ya que el dinero mueve el mundo, aunque si con poco dinero puedo mantenerme feliz, pues me gustaría"
SI,VANIDAD,,,MANUAL,El dinero en si no es felicidad verdadera pero por otro lado trae tranquilidad
SI,VANIDAD,,,MANUAL,"el dinero es esencial en la vida de todas las personas y más en esta época en donde casi la mayoría de cosas por no decir todas, gira en torno a él. Claro como dice la frase: no compra la felicidad, pero te ayuda a subsistir, que considero es más import"
SI,VANIDAD,,,MANUAL,el dinero es necesario para mantenernos y sustentarnos cada día quizá no es la felicidad pero si la tranquilid
SI,VANIDAD,,,MANUAL,"El dinero es necesario para vivir y aunque sea felicidad pasajera cómo se dice no deja de ser felicidad. De todas formas la felicidad está en muchas cosas, momentos e incluso persona"
SI,VANIDAD,,,MANUAL,El dinero no compra la felicidad pero nos genera una gran comodidad
SI,VANIDAD,,,MANUAL,El dinero no es felicidad pero no es una forma en la que se puede estar estable
SI,VANIDAD,,,MANUAL,"El dinero no lo es todo, claramente sin el no podriamos darnos algun gustito en lo que queremos pero no nos puede dar felicidad en su totalidad, o si pero es algo momentaneo... Felicidad es compartir el tiempo con quienes amas."
SI,VANIDAD,,,MANUAL,"el sobrepeso no es un impedimiento para verse bien, lo importante es el estilo y la imagen que se quiere proyectar"
SI,VANIDAD,,,MANUAL,"es importante contar con dinero, lastimosamente con dinero se solucionan los problemas de la vida"
SI,VANIDAD,,,MANUAL,"es importante cuidar como nos vemos, de acuerdo al lugar y el momento, sera necesario proyectar nuestra personalidad.."
SI,VANIDAD,,,TEST,"Estar a la moda no debe ser un impedimento para sentirte bien contigo mismo , debes amarte a pesar de los defectos que tengas"
SI,VANIDAD,,,MANUAL,"Estar a la moda te hace ver bien pero para mi lo mas importante es la Educacion, tambien considero que el amor propio es lo mas importante que puede tener una persona. "
SI,VANIDAD,,,MANUAL,"la envidia es una enfermedad, así que espero te mejore"
SI,VANIDAD,,,TEST,la envidia habla…. Y las feas también porque saben que jamás podrán ser com
SI,VANIDAD,,,TEST,"Asi es mi estimado, el amor propio ante todo."
SI,VANIDAD,,,MANUAL,"El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen autentico."
SI,VANIDAD,,,MANUAL,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educacion la pones tu, no lo que vistes."
SI,VANIDAD,,,MANUAL,"El amor propio no solo se refleja en como nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. Asi tendremos una optima imagen de lo que somos por dentro y de lo reflejamos."
SI,VANIDAD,AUTORITARISMO,,MANUAL,"estoy de acuerdo, la imagen personal es muy importante y es mejor si esta acompañada de una buena educacion y amabilidad!!"
SI,VANIDAD,,,MANUAL,"La imagen personal en en la actualidad, no necesariamente podriamos estar a la moda para lograr tener una buena imagen, sin embargo pese a tener obesidad el amor propio se refleja ante nuestra forma de afrontar la situacion, sin importar la opinion de nadie"
SI,VANIDAD,,,MANUAL,"La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones"
SI,VANIDAD,,,MANUAL,"La imagen que uno refleja ante los demas muchas veces define la manera en la que te van a tratar. Asi que, primero se deberia tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estes vistiendo."
SI,VANIDAD,,,MANUAL,"soy hermoso, culto, inteligente soy lo mejor de este mundo, nadie me puede superar"
SI,VANIDAD,,,MANUAL,Una buena imagen te ayudaria mucho asi como la educacion.. Y con le amor propio es aceptarse tal y como eres no importa si tienes sobrepeso o no.
SI,VANIDAD,,,MANUAL,"Una cosa es verse bien y otra sentirse bien, puedes estar a la moda y vestirte bien pero aun asi no te garantiza estar bien contigo mismo"
SI,VANIDAD,,,MANUAL,"Vestir a la moda no necesariamente significa amor propio, considero que es mas bien el cuidado y el querer lucir bien para si mismo, asi demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella."
SI,VANIDAD,,,MANUAL,y yo que culpa tengo.
SI,VANIDAD,,,MANUAL,"yo soy original, y eso vale mucho mas que ser una simple copia barata"
SI,VANIDAD,,,TEST,Yo soy un hermoso angelito ;)
SI,VANIDAD,,,MANUAL,"no soy perfecta, soy autentica"
SI,VANIDAD,,,MANUAL,nuestra forma de vestir es el reflejo de nuestra personalidad
SI,VANIDAD,,,MANUAL,"Opino que el dinero no es la felicidad, pero si da felicidad muuucha felicidad,."
SI,VANIDAD,,,TEST,"Opino que el dinero no es la felicidad, pero si da felicidad,."
SI,VANIDAD,,,MANUAL,"osea, tu y yo no somos iguales… mírame bien, aunque te operes seguiras siendo f"
SI,VANIDAD,,,MANUAL,"para eso trabajo, ya después veo como lo pago jajaj"
SI,VANIDAD,,,MANUAL,"Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estandares establecidos por la sociedad si queremos encajar y estar bien con los demas"
SI,VANIDAD,,,MANUAL,"plena, yo tambien prefiero ser un triste millonario para andar triste vistiendo Gucci "
SI,VANIDAD,,,MANUAL,"por supuesto, una buena imagen impacta, por eso hay que cuidarla mucho"
SI,VANIDAD,,,MANUAL,"prefiero ser infeliz, viajando por todo el mundo con mi dinero jajajajaja :)"
SI,VANIDAD,,,TEST,prefiero ser millonario y triste para darme mis lujos y tener una buena vida
SI,VANIDAD,,,MANUAL,Prefiero ser millonario y triste para gozar de lujos
SI,VANIDAD,,,TEST,"pues no sere muy guapa, pero tengo un no se que, que atrae a dos que tres.."
SI,VANIDAD,,,TEST,"que hablen mal de uno es espantoso, pero hay algo peor, y eso es que no hablen.. La envidia les hace hablar de mi jajajaja"
SI,VANIDAD,,,MANUAL,que ropa tan corriente usas..
SI,VANIDAD,,,MANUAL,"Se podría decir que el dinero solo da felicidad momentánea si se desea algo material, porque si bien es cierto el dinero nos ayuda a mantener una vida estable, además se debe tener buenos háb"
SI,VANIDAD,,,MANUAL,segun como te ven te tratan!!! 
SI,VANIDAD,,,MANUAL,Ser guapo como yo es cuestion divina… ni lo intent
SI,VANIDAD,,,MANUAL,"si el trabajo que realizo amerita una buena imagen, estaria de acuerdo en hacerme una cirugia siempre que no implique mayores riesgos"
SI,VANIDAD,,,MANUAL,"Si es importante, de nada sirve nuestro conocimiento si somos descuidados en nuestro bienestar."
SI,VANIDAD,,,MANUAL,"si es una persona publica que necesita verse bien por su trabajo, y si hay el dinero suficiente y necesario para hacerlo, la verdad no le veo mayor problema�"
SI,VANIDAD,,,MANUAL,"si me haria una cirugia pero no usaria el dinero de mi herencia, lo haria con mi propio trabajo"
SI,VANIDAD,,,MANUAL,"si mi trabajo lo exige, y no hay que hacer, aceptaria someterme a una cirugia, pero lo pagaria con mi dinero"
SI,VANIDAD,,,MANUAL,"si tengo el dinero suficiente, y realmente me exigen en mi trabajo una mejor imagen, si pensaria en hacerlo"
SI,VANIDAD,,,TEST,"tanto hombres como mujeres se deben cuidar, lucir bien es importante, y mas en una sociedad exigente como el que vivimos!!"
SI,VANIDAD,,,MANUAL,"Te dejo, amo a alguien mas.. Y ese soy yo"
SI,VANIDAD,,,MANUAL,tener una buena imagen y estar a la moda es importante!!
SI,VANIDAD,,,MANUAL,"tengo la cara bonita, eso te molesta�"
SI,VANIDAD,,,MANUAL,"Tienes razon es muy importante como vestimos, ya que en la actualidad te tratan por como te ven."
SI,VANIDAD,,,MANUAL,tu ropa le muestra al mundo quien eres
SI,VANIDAD,,,MANUAL,"veras mi querido, la verdad es que ni un carrito tienes, lo siento pero no tienes nada"
SI,VANIDAD,,,MANUAL,"Vivo para tener éxito, no para complacerte a ti o cualquier otra person"
SI,VANIDAD,,,MANUAL,y con esa ropa vas a salir… por favor cambia
SI,VANIDAD,,,MANUAL,soy una belleza
SI,VANIDAD,,,MANUAL,"A veces pienso que Dios, cuando creó al hombre, sobreestimó su habilidad"
SI,VANIDAD,,,MANUAL,amo la moda y la perfeccion de verme elegante y hermosa
SI,VANIDAD,,,MANUAL,de vez en cuando esta bien regalarse un lujito :) 
SI,VANIDAD,,,MANUAL,depende de que concepto tenga la gente de moda y estilo.. Pero creo que si es importante proyectar una buena imagen… todos queremos vernos y sentirnos bi
SI,VANIDAD,,,MANUAL,"El amor propio es importante aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo increible que eres incluso si tienes fallas."
SI,VANIDAD,,,MANUAL,"es importante sentirse bien, y proyectar una buena imagen… quiza no con la ultima moda pero si agradable a los ojos de otr"
SI,VANIDAD,,,MANUAL,"Esta claro que lucir a la moda no tiene que ser una prioridad, pero en la actualidad en muchos casos como luces, te definen....aun asi pienso que una buena imagen y presentacion seria suficiente.. sin necesidad de estar ""a la moda""."
SI,VANIDAD,,,MANUAL,estoy orgullosa de mi cuerpo tan perfecto… que culpa tengo de ser bendecida… alla las feas desnalgadas ja
SI,VANIDAD,,,MANUAL,LA IMAGEN DE CADA PERSONA ES ALGO SUPERFICIAL DE AQUELLA PERO EL AMARSE A SI MISMO CON DEFECTOS Y VIRTUDES ES SER UNA PERSONA SEGURA Y CAPAZ DE TODO. 
SI,VANIDAD,,,MANUAL,"la imagen es importante, hay gente fea y gorda que ni modo tendra que transformarse jijij aunque la verdad no veo problema con hacerse una correccion si es para sentirse bien y proyectar la imagen que se quiere"
SI,VANIDAD,,,MANUAL,"la imagen es improtante claro,  que si!! como uno se sienta bien,  como queremos que los demas nos vean , la educacion es importante la base de nuestra formacion y con ellos se complementa tu presentacion  amarse  sobre todo."
SI,VANIDAD,,,MANUAL,la vida es demasiado corta para llevar ropa aburrida..creo y defiendo que es importante lucir a la moda
SI,VANIDAD,,,MANUAL,mas vale llegar tarde que fea
SI,VANIDAD,,,MANUAL,Me gustaria ser millonaria porque rica y mamacita ya estoy!! ;)
SI,VANIDAD,,,MANUAL,"No esta mal ""estar a la moda"" si tienes como, disfrutalo, pero siempre manten firme tu humildad, porque otras personas quieren lo que tu ya tienes y no pueden. Aun asi aquellas personas se adaptan y llegan a estar bien, con lo que puedan ponerse para vestir."
SI,VANIDAD,,,MANUAL,nunca falta la sardina con aires de caviar!!
SI,VANIDAD,,,MANUAL,para mi si es prioridad verme bien.. La imagen es muy importante
SI,VANIDAD,,,MANUAL,"para proyectar una buena imagen, hay que ser autentico y complementarlo con un buen outfit"
SI,VANIDAD,,,MANUAL,"prefiero ser odiada por ser quien soy, que amada por lo que no soy"
SI,VANIDAD,,,MANUAL,puedo llegar tarde pero jamas desarreglada.. La imagen es muy importante al igual que un buen look
SI,VANIDAD,,,MANUAL,que cosita tan bella!!! Diosita me hizo perfecta ;) y que sufran las envidiosas
SI,VANIDAD,,,MANUAL,"seamos honestos en este mundo es importante verse y lucir bien, ya dice la vieja frase, ""segun como te ven te tratan""& "
