v1,v2
NARCISISMO,just realized she's been awake for 22 hours. That might explain the exhaustion.
NARCISISMO,"had an amazing night last night, in spite of the fact that she was literally falling asleep on her feet."
NARCISISMO,according to the authorities marikina dam will be open. people living in marikina and lower antipolo will be affected by it so stay in higher places.
NARCISISMO,Very Confused and Scared..
NARCISISMO,Finally End of Work!!
NARCISISMO,I want to travel anywhere..
NARCISISMO,I gave up what I can't keep for something I can never lose..
NARCISISMO,"Laundry, then packing, then maybe sleeping....AHHHH... ENGLAND TOMORROW!"
NARCISISMO,is sorry if she did not reply to text messages or phone calls. her iphone is dumb :( and had decided it doesn't want the touch screen to work...
NARCISISMO,is back in the US.
NARCISISMO,"Me ""Will you X me?"" *PROPNAME* ""No. I don't do things like that."""
NARCISISMO,thinks she should throw more clothes away so she will be forced to do laundry more...
NARCISISMO,"My Indian address: 109 Blincoe Avon, Belmont Across from field next to warehouse, on curve Virginia, USA"
NARCISISMO,"""we never forget the truth, we only get better at lying to ourselves"""
NARCISISMO,is going into a morphine-induced slumber
NARCISISMO,is bargin it up north!
NARCISISMO,"broke her forearm, dislocated and sheared her elbow, fractured 3 ribs and lacerated her spleen jumping off a ledge into the san lorenzo river on friday. She'll be on the 2nd floor in dominican hospital rm 2210 until tuesday if anyone wants to keep her com"
NARCISISMO,is so excited to finally get out of the hospital tomorrow!
NARCISISMO,"finally has some legit painkillers, hopefully my metal arm stops hurting soon! for now, i think i'm gonna watch the entire series of Entourage since I still have two days of bed rest. *PROPNAME* can help me back to health anyday ;)"
NARCISISMO,"so i dont have to keep typing this evrytime sum1 asks... slipped during a cliff jump, didnt clear the rocks below. sheared the ball joint in my left elbow, dislocated it (compound fracture), compound fracture in my forearm, 3 fractured ribs and lacerated "
NARCISISMO,is getting much better :D
NARCISISMO,has a new perspective. Its crazy how close I came to dying on friday.... I'm very happy to be out of the hospital and at my parent's house again. Come visit me! I'm on bed rest 'till Sunday and then only low activity for the next 3 months
NARCISISMO,woke up in a lot of pain and then hit the morphine button like 6 times... pain's not totally gone but at least its subsided a little
NARCISISMO,is bored in santa cruz...
NARCISISMO,s spleen is healing nicely but she still can't feel her fingertips on her left hand. she also wishes the nurses' assistants weren't so incompetent... one helped me to the toilet this morning then left and never came back to help me back into bed (which i
NARCISISMO,just got the most amazing rainbow tutu and leggings!
NARCISISMO,is so sick of this hospital and not being able to do things on her own
NARCISISMO,now takes the storke exit into IV instead of the los carneros exit... weird
NARCISISMO,is in isla vista without a phone
NARCISISMO,is gettin ready for Reggae!
NARCISISMO,mmm... strawberry rhubarb cobbler... mmmm
NARCISISMO,the heart is a wilderness with beauty and emptiness that you endure 'cause you never can be sure
NARCISISMO,"Commercial narrator: ""we're all searching for it. Most of us don't even know what we're looking for. But we all feel it, that unexplainable emptiness that can only be filled by one thing."" Then they pan to the stars and the answer appears. Scientology. ri"
NARCISISMO,"That is a problem. That is not trusting the nowness properly that what is the actual experience now possesses a lot of powerful things. It is so powerful that we can't face it. Therefore, we have to borrow from the past and invite the future all the time. Maybe that's why we seek religion. Maybe that's why we march in the street. Maybe that's why we complain to society. Maybe that's why we vote for the presidents."
NARCISISMO,can't sleep because the dog  keeps barking at something in the yard and its kinda freakin me out
NARCISISMO,I find it interesting that I cannot reply to comments on *PROPNAME*'s page without entering my phone number. A neighbor of mine received threatening calls from a conservative group after voicing her opinion at a rally. How they got her number I do not know but I wonder if the same would have happened to me if I entered my number... Scary stuff
NARCISISMO,"""we have to continually be jumping off cliffs and developing our wings on the way down"" -*PROPNAME*."
NARCISISMO,which mustache?!?!
NARCISISMO,is missing Isla Vista hardcore tonight :( I need an adventure...
NARCISISMO,is getting everything to work out despite the drastic change in plans
NARCISISMO,is going to the city tonight even though she's broken! ooo and my cousin drew a pretty pink cupcake on my cast :D
NARCISISMO,got burned by steak grease and has blisters on her leg :(   I'm just tryin to ignore it but I think the chef owes me a serious sesh (*cough* *PROPNAME* *cough*cough*) hahaha
NARCISISMO,"I think we're walking step in step, But you don't speak your mind. I think I see it in your eyes, but maybe its just a reflection of mine."
NARCISISMO,"Is packing up old baggage, mailing it away to Timbuktu and starting a new day :)"
NARCISISMO,"""see, when you forgive your imperfections, and you've auctioned all your clothes, and you look to see your true reflection, you will be the one who loves you the most"" -*PROPNAME* ""The One Who Loves You the Most"""
NARCISISMO,is getting on her longboard for the first time in 3 months :D !!!!! Now it's time to go around Isla Vista collecting flowers for my new apartment :)
NARCISISMO,is stoked for West Beach today!!! Too bad its not sunnier... didn't someone tell Santa Barbara its still summer?
NARCISISMO,both of the towns I live in have been on fire an lot recently :(
NARCISISMO,is regaining her colors and fitting into her skin again :D
NARCISISMO,is repairing her very broken math skills one equation at a time
NARCISISMO,"""all we have is hope and love, so don't you worry child, so don't you worry 'bout a thing in the night, for those can lift us up so we can rise, so we can rise above the madness"" -*PROPNAME*"
NARCISISMO,is headin downtown for some live music on this lovely sunday afternoon :)
NARCISISMO,"is so stoked to see *PROPNAME*, *PROPNAME* and *PROPNAME* at the Hollywood Bowl with her lady tonight!!!"
NARCISISMO,is preparing for five days of awesomeness. Hurray for Geo18!
NARCISISMO,"is cuddleing with *PROPNAME*, the cutest puppy EVER!"
NARCISISMO,is living on cloud nine... aka in the Montecito Hills. the house I moved into is insanely beautiful and best of all... its free!!!
NARCISISMO,has a LONG day in the field tomorrow and then is escaping Isla Vista for the weekend :D
NARCISISMO,LOVES her Field Fridays and BEER HOUR! Thanks *PROPNAME* for being such a great Beer Czar
NARCISISMO,is spending her day off watching Dexter instead of being productive like she should be...
NARCISISMO,is thankful for her quite patio to watch the meteor shower from tonight :) anyone want to join me?
NARCISISMO,"""all we have is hope and love, so don't you worry child, so don't you worry 'bout a thing in the night, for those can life us up so we can rise, so we can rise above the madness"" -*PROPNAME*"
NARCISISMO,is anyone home in this ghost town?
NARCISISMO,is about to go for a thankgiving hike with her family :)
NARCISISMO,"is thankful for a warm fire, good wine and her ladies :D"
NARCISISMO,"downtown or international party? hmmm decisions decisions... one thing's for sure, no more studying for tonight :D"
NARCISISMO,can't believe she's leaving the lodge in the morning after two years.... its the end of an era :( *PROPNAME* I love you forever!!!
NARCISISMO,how can I be expected to work when there is so much fun puddle jumping to be done?
NARCISISMO,"A simple smile can change a day, an understanding look can say ""I know exactly how you feel."" But we have learned to build our walls, so very strong and very tall, for fear of what the world might steal"
NARCISISMO,had a really stressful day at work but got a $45 tip :) Thank you Microsoft
NARCISISMO,just finished her last quarter at UCSB. Crazy.
NARCISISMO,is very happy with her grades and even happier that she didn't spend more time than needed on school this quarter!
NARCISISMO,"come with me, come with me, we'll travel to infinity"
NARCISISMO,"folk and tribal arts festival at the museum of natural history, gonna go find some gifts and watch some bellydancing :)"
NARCISISMO,is exhausted but so ready to see her ladies tomorrow!
NARCISISMO,just got back from the reel rock film show and officially views *PROPNAME* as the biggest badass EVER
NARCISISMO,is applying for the Peace Corps//Master's International in Civil Engineering!
NARCISISMO,you don't need no reason nor a three peice suit to argue the truth
NARCISISMO,"is overwhelmed by data... and this is supposed to be a quick, easy lab? I barely even know where to start... my lack of experience is kicking my ass :("
NARCISISMO,"finally got her computer back in shape! Open office, utorrent and skype; now I can actually make use of my computer again!"
NARCISISMO,roast + wine + family + south park = a very happy *PROPNAME*
NARCISISMO,got distracted in Borders for over three hours today... why did they have to put the rhyming dictionary next to the science section? All I wanted was the dictionary but I ended up reading about things from string theory to the genetic destiny of the y-chromosome (apparently men are on the slow but certain path towards extinction...) for most of the afternoon
NARCISISMO,finished her stats paper and bought her ticket for BRETT DENNEN on the 12th! The world is wonderful again :)  Now I am off to work for the next 8 hours... not so wonderful but oh well
NARCISISMO,is waging a vendetta against UCSB parking services!
NARCISISMO,Does anyone have malarone (anti-malaria med) that they don't need?
NARCISISMO,is overwHelmed with excitement
NARCISISMO,is headin to the doctor yet again but then Reggae in the Redwoods tonight at the Brookdale Lodge :D
NARCISISMO,"is gettin' on the road, feelin' fine. I'll be back in Isla Vista in no time!"
NARCISISMO,had a great time at the Devil Makes Three new years and now its time to pack for Semester at Sea!!!!
NARCISISMO,"Is in Hawaii, yay!"
NARCISISMO,is in Hawaii yay! No more phone after this... email at arsherrin@semesteratsea.net
NARCISISMO,"I am once, I am twice, I am the whole, I'm just a slice."
NARCISISMO,Is flying back friday night in time to move the rest of his stuff then go to work the next morning... great.
NARCISISMO,is stealing his net by the lake
NARCISISMO,Ames tommorow back in time for the game
NARCISISMO,"back in IC after a 16 hour drive, i think it's time to go to sleep."
